idx,topic,group,perplexity,log_perplexity,token_count,source_file,source_key
846,Should the United States Have Mandatory National Service?,Whole Clean Corpus,49.86778438380759,3.9093751907348633,99,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L846
847,Should Humans Consume Dairy Milk?,Whole Clean Corpus,24.237731135342006,3.187910556793213,93,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L847
848,Should Humans Consume Dairy Milk?,Whole Clean Corpus,60.000632651234916,4.09435510635376,32,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L848
849,Should Humans Consume Dairy Milk?,Whole Clean Corpus,6.7985277759503795,1.9167060852050781,123,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L849
850,Should Humans Consume Dairy Milk?,Whole Clean Corpus,17.601461013079234,2.8679819107055664,68,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L850
851,Should Humans Consume Dairy Milk?,Whole Clean Corpus,53.23675750378947,3.9747490882873535,69,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L851
852,Should Humans Consume Dairy Milk?,Whole Clean Corpus,31.610430897627317,3.4534871578216553,136,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L852
853,Should Humans Consume Dairy Milk?,Whole Clean Corpus,34.827404017171375,3.5504045486450195,79,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L853
854,Should Humans Consume Dairy Milk?,Whole Clean Corpus,67.41589064514261,4.210880756378174,73,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L854
855,Should Humans Consume Dairy Milk?,Whole Clean Corpus,48.88336715492,3.889437198638916,20,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L855
856,Should Humans Consume Dairy Milk?,Whole Clean Corpus,39.0328344208073,3.664403200149536,78,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L856
857,Should Humans Consume Dairy Milk?,Whole Clean Corpus,47.86476280544577,3.868379592895508,41,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L857
858,Should Humans Consume Dairy Milk?,Whole Clean Corpus,9.350196310608453,2.2353973388671875,48,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L858
859,Should Humans Consume Dairy Milk?,Whole Clean Corpus,37.3320892396183,3.6198532581329346,66,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L859
860,Should Humans Consume Dairy Milk?,Whole Clean Corpus,51.48083253842522,3.941209554672241,47,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L860
861,Should Humans Consume Dairy Milk?,Whole Clean Corpus,55.171396581619064,4.010444641113281,71,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L861
862,Should Humans Consume Dairy Milk?,Whole Clean Corpus,51.17506634881209,3.9352524280548096,86,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L862
863,Should Humans Consume Dairy Milk?,Whole Clean Corpus,22.277934121687633,3.1035966873168945,58,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L863
864,Should Humans Consume Dairy Milk?,Whole Clean Corpus,33.34850962655957,3.5070130825042725,31,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L864
865,Should Humans Consume Dairy Milk?,Whole Clean Corpus,21.377206534549195,3.0623252391815186,111,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L865
866,Should Humans Consume Dairy Milk?,Whole Clean Corpus,28.48523088440675,3.3493857383728027,107,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L866
867,Should Humans Consume Dairy Milk?,Whole Clean Corpus,66.38064235931596,4.19540548324585,48,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L867
868,Should Humans Consume Dairy Milk?,Whole Clean Corpus,30.196810355099945,3.407736301422119,64,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L868
869,Should Humans Consume Dairy Milk?,Whole Clean Corpus,13.278888479890794,2.5861754417419434,91,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L869
870,Should Humans Consume Dairy Milk?,Whole Clean Corpus,25.410058307845688,3.235145092010498,41,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L870
871,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,21.41182089211342,3.0639431476593018,331,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L871
872,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,27.748204593428124,3.3231711387634277,256,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L872
873,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,22.182622365253103,3.099309206008911,276,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L873
874,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,17.46822073661,2.8603832721710205,292,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L874
875,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,25.387828275194,3.234269857406616,232,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L875
876,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,30.018654068525468,3.4018189907073975,217,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L876
877,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,21.46092060537879,3.0662336349487305,150,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L877
878,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,19.179649450826386,2.9538497924804688,232,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L878
879,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,35.80891921323362,3.5781970024108887,358,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L879
880,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,29.24746027712226,3.3757927417755127,187,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L880
881,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,33.06138149604048,3.498365879058838,227,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L881
882,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,26.353006444281075,3.2715823650360107,217,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L882
883,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,28.23561934100624,3.3405842781066895,265,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L883
884,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,17.060628731865442,2.83677339553833,191,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L884
885,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,24.98561708124493,3.2183003425598145,199,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L885
886,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,28.20848937750965,3.339622974395752,139,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L886
887,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,9.958940949284694,2.2984707355499268,121,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L887
888,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,14.325599353697106,2.662048101425171,95,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L888
889,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,29.65864996097847,3.389753818511963,103,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L889
890,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,23.162326555508603,3.1425271034240723,117,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L890
891,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,10.581594007571727,2.3591160774230957,78,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L891
892,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,28.498015182743146,3.349834442138672,45,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L892
893,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,19.582770912401667,2.9746501445770264,51,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L893
894,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,26.506279271220926,3.277381658554077,113,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L894
895,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,12.203485657457998,2.5017216205596924,63,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L895
896,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,33.959727355948694,3.5251753330230713,75,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L896
897,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,10.691850352714809,2.3694818019866943,117,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L897
898,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,24.09387651532686,3.181957721710205,74,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L898
899,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,30.583662042654378,3.4204659461975098,104,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L899
900,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,16.465462433735446,2.801265001296997,134,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L900
901,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,13.089844623334093,2.5718367099761963,212,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L901
902,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,23.41034401494641,3.1531779766082764,126,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L902
903,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,18.328055265584165,2.908432960510254,178,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L903
904,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,55.77001836374072,4.021236419677734,153,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L904
905,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,30.186286548673483,3.4073877334594727,146,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L905
906,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,22.132288354203723,3.0970375537872314,140,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L906
907,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,23.212866746362774,3.1447067260742188,68,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L907
908,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,42.04889841340885,3.73883318901062,116,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L908
909,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,27.873755820966128,3.327685594558716,171,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L909
910,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,19.053141726103743,2.9472320079803467,98,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L910
911,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,45.11558286950558,3.809227705001831,93,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L911
912,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,28.80969756271114,3.3607120513916016,110,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L912
913,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,28.097235380026724,3.3356711864471436,145,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L913
914,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,14.648991176285858,2.6843714714050293,105,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L914
915,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,33.36754156918709,3.5075836181640625,72,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L915
916,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,16.79745774920772,2.821227550506592,90,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L916
917,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,28.708451668950424,3.357191562652588,141,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L917
918,Should the Federal Minimum Wage Be Increased?,Whole Clean Corpus,21.989712742039114,3.0905747413635254,108,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L918
919,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,22.995175287787383,3.135284423828125,66,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L919
920,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,26.459195959572565,3.275603771209717,59,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L920
921,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,33.472878428513425,3.510735511779785,86,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L921
922,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,24.120487901218336,3.1830615997314453,56,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L922
923,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,68.08062295645877,4.2206926345825195,67,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L923
924,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,33.27721068602842,3.5048727989196777,160,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L924
925,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,260.31290891679276,5.56188440322876,34,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L925
926,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,36.026825061528726,3.584263801574707,57,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L926
927,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,72.09815742644734,4.27802848815918,43,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L927
928,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,64.8732755813216,4.172435760498047,100,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L928
929,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,38.480100562561056,3.6501412391662598,69,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L929
930,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,134.8191164596631,4.903934001922607,13,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L930
931,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,128.70500007609698,4.857522964477539,51,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L931
932,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,47.19472560693935,3.8542821407318115,104,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L932
933,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,38.63451145014166,3.6541459560394287,114,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L933
934,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,58.85159185783781,4.075018882751465,61,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L934
935,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,105.88377936662545,4.662342071533203,49,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L935
936,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,29.655319625403624,3.389641523361206,174,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L936
937,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,95.03189481894387,4.55421257019043,63,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L937
938,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,83.27899764278183,4.422196388244629,63,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L938
939,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,79.20412262646265,4.372028350830078,50,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L939
940,Are the Olympic Games an Overall Benefit for Their Host Countries and Cities?,Whole Clean Corpus,64.2659019216517,4.163029193878174,81,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L940
941,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,26.48053313665633,3.276409864425659,355,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L941
942,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,17.19741747674407,2.844759225845337,304,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L942
943,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,15.138570384812637,2.7172458171844482,274,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L943
944,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,59.06669114070916,4.078667163848877,167,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L944
945,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,27.72081594153447,3.322183609008789,198,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L945
946,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,33.29627338443641,3.5054454803466797,141,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L946
947,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,26.720234719475805,3.285421133041382,168,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L947
948,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,27.088259331637477,3.299100399017334,199,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L948
949,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,30.151811166002688,3.406244993209839,192,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L949
950,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,39.74218035805696,3.682413101196289,166,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L950
951,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,30.563186477331413,3.4197962284088135,175,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L951
952,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,36.70828754447124,3.6030025482177734,136,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L952
953,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,39.188239310342944,3.6683766841888428,192,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L953
954,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,66.01212316150925,4.189838409423828,274,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L954
955,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,28.394310302805764,3.34618878364563,297,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L955
956,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,30.75658349563912,3.4261040687561035,201,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L956
957,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,43.800603189172016,3.7796475887298584,232,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L957
958,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,32.52329885537973,3.481956720352173,224,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L958
959,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,43.06078919951902,3.762612819671631,136,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L959
960,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,23.33557720141324,3.1499791145324707,224,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L960
961,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,29.66493690018485,3.389965772628784,330,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L961
962,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,31.381752607110148,3.4462265968322754,174,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L962
963,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,24.521678003504217,3.1995575428009033,89,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L963
964,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,17.403935647181864,2.856696367263794,83,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L964
965,Should Birth Control Pills Be Available Over the Counter (OTC)?,Whole Clean Corpus,35.14380930680468,3.559448480606079,47,/m/home/home6/63/viljanj7/data/Desktop/dibaru/dibaru/data/procon_corpus.jsonl,procon_corpus.jsonl#L965
